question,choices,subject,answer
ایک آاسوٹوپ تیار ہونے کے بعد تین آدھی زندگی،,آاسوٹوپ کا 25٪ باقی ہے۔|آاسوٹوپ کا 25 فیصد سڑ گیا۔|آاسوٹوپ کا 12.5% ​​باقی ہے۔|آاسوٹوپ کا 12.5 فیصد سڑ گیا۔,high_school_chemistry,2
لیبر فورس میں خواتین کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟,زیادہ تر خواتین زراعت کا کام کرتی ہیں۔|دنیا بھر میں لیبر فورس میں معاشی طور پر فعال خواتین کی شرح میں کمی آئی ہے۔|کل لیبر فورس میں خواتین کی فیصد میں کمی آئی|اینگلو امریکہ اور آسٹریلیا کے علاوہ تمام خطوں میں خواتین مردوں کے مقابلے میں روزانہ زیادہ گھنٹے کام کرتی ہیں۔,high_school_geography,3
مندرجہ ذیل تمام عوامل کو منتقلی کے پل فیکٹرز کے علاوہ سمجھا جا سکتا ہے۔,حفاظت|بہتر آب و ہوا.|بہتر اسکول.|زیادہ بھیڑ,high_school_geography,3
مندرجہ ذیل میں سے کون سے ممالک کے پاس اوشیشوں کی سرحد کی معروف مثال نہیں ہے؟,ویتنام|متحدہ سلطنت یونائیٹڈ کنگڈم|جرمنی|بولیویا,high_school_geography,3
ذیل میں ہجرت کی کون سی شکل ہے جو کسی دوسرے ملک کے فارم ورکرز سال کے دوران مشق کر رہے ہوتے ہیں؟,سلسلہ ہجرت|کلسٹر ہجرت|سرکلر ہجرت|بین الاقوامی ہجرت,high_school_geography,2
مندرجہ ذیل میں سے کون سی ملک میں سینٹرفیوگل فورس ہے؟,مذہبی اختلافات|ایک قومی تعطیل|کسی دوسرے ملک کا حملہ|کرشماتی قومی رہنما,high_school_geography,0
ابتدائی بستیوں اور ساحلی خطوں اور دریاؤں کے ساتھ زیادہ آبادی کی کثافت مندرجہ ذیل میں سے کس سے بہتر طور پر منسوب ہے؟,بحیرہ روم آب و ہوا|محدود جنگل کا احاطہ|مینوفیکچرنگ کی ترقی|تجارتی راستوں تک رسائی,high_school_geography,3
آبادیاتی منتقلی کا پہلا مرحلہ نمائش کرتا ہے۔,بلند شرح پیدائش کے ساتھ بلند لیکن اتار چڑھاؤ والی شرح اموات۔|مسلسل بلند شرح اموات کے ساتھ شرح پیدائش میں کمی۔|مسلسل بلند شرح اموات کے ساتھ کم شرح پیدائش۔|شرح پیدائش میں کمی کے ساتھ شرح پیدائش۔,high_school_geography,0
آبادی کے اعداد و شمار کیا ہیں جو ہمیں زرخیزی کی سطح بتاتے ہیں جس پر کسی آبادی میں والدین کی جگہ لینے اور جلد ہونے والی موت کی تلافی کے لیے صرف اتنی پیدائش ہو گی؟,خام شرح پیدائش|تبدیلی کی سطح|شرح اموات|کل زرخیزی کی شرح,high_school_geography,1
آج امریکہ میں سب سے تیزی سے بڑھنے والا مذہب کون سا ہے؟,اسلام|عیسائیت|ہندومت|بدھ مت,high_school_geography,0
ایک شہری مرکز کی طرف سے خدمت کے باہر کے علاقے کے طور پر کہا جاتا ہے,سرخ روشنی کے علاقے.|دہلیز|رینج|اندرون ملک,high_school_geography,3
شہری علاقے کی بہترین تعریف ہے۔,مرکزی شہر اور اس کے ترقی یافتہ علاقے۔|مرکزی شہر اور اس کے آس پاس کے مضافات۔|مرکزی شہر اور اس کے اندرونی علاقے۔|مرکزی شہر اور ملحقہ کاؤنٹیز۔,high_school_geography,1
مندرجہ ذیل میں سے کون سا مذاہب سب سے پہلے تیار ہوا؟,بدھ مت|عیسائیت|اسلام|ہندومت,high_school_geography,3
مندرجہ ذیل میں سے کون سا عالمی شہروں کی خصوصیت نہیں ہے؟,عالمی شہروں میں کئی بین الاقوامی کارپوریشنوں کے صدر دفتر ہیں۔|عالمی شہر ثانوی سطح کے عالمی شہروں سے اچھی طرح جڑے ہوئے ہیں۔|عالمی شہروں میں کثیر القومی تنظیموں کے بہت سے دفاتر ہوتے ہیں۔|عالمی شہر صرف شمالی اور مغربی نصف کرہ میں پائے جاتے ہیں۔,high_school_geography,3
کس قسم کے نقل و حمل کے نظام نے ستارے کے سائز کا شہر کا نمونہ بنایا؟,ہوائی اڈوں کی شاہراہیں جو شہروں کو جوڑتی ہیں۔|بین ریاستی شاہراہیں جو شہروں کو جوڑتی ہیں۔|شہروں کے ارد گرد بیلٹ ویز|اسٹریٹ کار اور ٹرالی لائنیں سی بی ڈی سے پھیلی ہوئی ہیں۔,high_school_geography,3
ذیل میں کس شہری امریکی ترتیب میں آپ منصوبہ بند کمیونٹیز تلاش کرنے کی توقع کریں گے؟,یہودی بستیاں|مضافات|CBDs|ٹرانزیشن زونز,high_school_geography,1
کسی جگہ کے عرض البلد اور طول البلد کے نقاط اس کی ایک مثال ہیں۔,ایک رسمی علاقہ۔|ایک فعال علاقہ۔|ایک مطلق مقام۔|ایک رشتہ دار مقام۔,high_school_geography,2
تین یا اس سے زیادہ ممالک کی رضاکارانہ انجمن جو خودمختاری کا کچھ پیمانہ ترک کرنے کے لیے تیار ہو اسے کہا جاتا ہے۔,قوم پرستی|منتقلی|سپرانشنل ازم|تکمیل,high_school_geography,2
کلیدی عنصر تھامس مالتھس اپنے آبادی کے نظریہ کو تسلیم کرنے میں ناکام رہا۔,آبادی ان کے ذریعہ معاش تک محدود ہے۔|تمام آبادیوں میں اضافہ کی اصل شرح سے زیادہ اضافے کی صلاحیت ہے۔|جنگیں اور قحط آبادی کی تولیدی صلاحیت کو روکتے ہیں۔|ٹیکنالوجی کی زمین کی لے جانے کی صلاحیت کو بڑھانے کی صلاحیت۔,high_school_geography,3
مذاہب کا کون سا جوڑا دونوں مذاہب کو عالمگیر بنا رہے ہیں؟,اسلام اور یہودیت|یہودیت اور بدھ مت|ہندو اور بدھ مت|عیسائیت اور بدھ مت,high_school_geography,3
کون سا شہری ماڈل یہ نظریہ پیش کرتا ہے کہ زیادہ کرایہ والے رہائشی علاقے شہر کے وسط سے بڑی شاہراہوں کے ساتھ باہر کی طرف بڑھتے ہیں جس میں کم کرایہ والے باشندے ترتیب وار قبضہ کرتے ہیں؟,مرتکز زون ماڈل|مرکزی جگہ کا ماڈل|شہری علاقوں کا ماڈل|سیکٹر ماڈل,high_school_geography,3
جب کوئی ملک اپنے مذہب کو اپنی حکومت کے ساتھ جوڑتا ہے تو اسے کہا جاتا ہے۔,آمریت|تھیوکریسی|جمہوریت|آمریت,high_school_geography,1
یورپ میں سب سے بڑا مذہب کون سا ہے؟,عیسائیت|اسلام|ہندومت|اینیمزم,high_school_geography,0
کس گروپ نے مشرقی ریاستہائے متحدہ میں پہلی موثر تصفیہ نافذ کیا؟,فرانسیسی|برطانوی (انگریزی، سکاچ-آئرش، ویلش، سکاٹش)|روسی|چینی,high_school_geography,1
آبادی کا اہرام، یا عمر جنس کا ڈھانچہ، ملک کی آبادی کے بارے میں درج ذیل تمام معلومات دکھاتا ہے سوائے,"آبادی کے مستقبل کے سماجی اخراجات کی ضروریات۔|آبادی پر ""بیبی بوم"" کے اثرات۔|آبادی پر جنگوں کے اثرات|ملک کی آبادی کی ایک فوری بصری عکاسی.",high_school_geography,1
دریائے رائن کس قسم کی حدود کی ایک مثال ہے؟,ہندسی|مصنوعی|قدرتی|باقیات,high_school_geography,2
کس قسم کی معاشی سرگرمی جسمانی ماحول سے زیادہ قریب سے جڑی ہوئی ہے؟,پرائمری|ثانوی|ترتیری|کواٹرنری,high_school_geography,0
مضافاتی ممالک میں کارکنوں کی اکثریت ممکنہ طور پر کس قسم کی سرگرمیوں میں کام کرتی ہے؟,پرائمری|ثانوی|ترتیری|کواٹرنری,high_school_geography,0
شہر میں درج ذیل تمام غیر بنیادی نوکریاں ہیں سوائے اس کے,شہر کا فائر فائٹر۔|سماجی کارکن۔|خشک کلینر.|گارمنٹس فیکٹری کا کارکن۔,high_school_geography,3
بین الاقوامی کارپوریشنیں اپنے کاموں کو تقسیم کرتی ہیں۔,مینوفیکچرنگ سامان جہاں پیداواری لاگت سب سے زیادہ ہے۔|اکاؤنٹنگ اور تحقیقی خدمات کا انعقاد جہاں معاشی ہو۔|تقابلی فائدہ کی بنیاد پر۔|LDCs میں واقع ہیڈ کوارٹر کے ساتھ۔,high_school_geography,2
مندرجہ ذیل میں سے کون سا سب سے کم جڑواں مناظر کی ترقی سے وابستہ ہے؟,ڈھیلے مواد کا ایک گہرا احاطہ|نرم ڈھلوانوں کا غلبہ|بار بار سیلاب|گہری تحلیل اور کٹاؤ,high_school_geography,3
جدید صنعت کے لیے درکار قدرتی وسائل میں درج ذیل میں سے کون سب سے کم خود کفیل ہے؟,ریاستہائے متحدہ|جاپان|فرانس|متحدہ سلطنت یونائیٹڈ کنگڈم,high_school_geography,1
الپائن پہاڑی نظام اور مغربی اور وسطی یورپ کے شمالی میدانی علاقوں کے مشرق و مغرب کی سمت کے اثرات میں سے ایک یہ ہے کہ یہ,یورپ کی سمندری آب و ہوا کو ساحلی علاقوں تک محدود کرتا ہے۔|جنوبی اور شمالی یورپ کے درمیان رابطے کے لیے ایک راہداری فراہم کرتا ہے۔|سمندری جیسے موسمی حالات کو مشرق کی طرف جرمنی اور پولینڈ تک پھیلانے کے قابل بناتا ہے۔|بحیرہ روم کے علاقوں کے درمیان آبادی کی نقل و حرکت کو مؤثر طریقے سے روکتا ہے۔,high_school_geography,2
اب تک تعمیر ہونے والا سب سے بڑا ہندو مندر کمپلیکس پایا جاتا ہے۔,کلکتہ۔|بمبئی۔|کمبوڈیا|بالی,high_school_geography,2
کون سی اصطلاح ان قوتوں کو بیان کرتی ہے جو ملک کو متحد اور مضبوط کرتی ہیں؟,بازی|سینٹری فیوگل|سنٹرپیٹل|نسلی مرکز,high_school_geography,2
مندرجہ ذیل میں سے کون سا بیان S-curve کے اطلاق کی بہترین وضاحت کرتا ہے؟,بنٹو ہجرت کا گراف|زمین پر پہلی بار ظاہر ہونے کے بعد سے انسانی آبادی کی ترقی کا گراف|چارٹ یہ دکھاتا ہے کہ کس طرح شہر اپنی آبادی کے سائز کی بنیاد پر ایک دوسرے کے ساتھ منسلک ہوتے ہیں۔|ایک ماڈل جس میں کئی ممالک کے صنعتی ہونے کے بعد آبادی میں اضافے میں کمی کو دکھایا گیا ہے۔,high_school_geography,3
مندرجہ ذیل میں سے کون سی چیز ریاست کے لیے چیلنج نہیں ہے؟,بین الاقوامی کارپوریشنز|یورپی یونین|عالمی تجارتی تظیم|اچھا ٹرانسپورٹ نیٹ ورک,high_school_geography,3
قومی کھیلوں کی ٹیمیں، جھنڈے، قومی ترانے، اور قومی تعطیلات سبھی کو فروغ دیتے ہیں۔,قوم پرستی|فرقہ واریت|سیاسی بدامنی.|فنکشنل تنازعات,high_school_geography,0
وہ عمل جس کے ذریعے تارکین وطن اپنے نئے ملک کی اقدار، زبان اور رسم و رواج سیکھتے ہیں۔,انضمام|اکلچریشن|موافقت|انضمام,high_school_geography,1
مندرجہ ذیل میں سے کس پر صحیح جغرافیائی فاصلے، صحیح سمت، حقیقی سائز، اور حقیقی شکل کو درست طریقے سے دکھایا جا سکتا ہے؟,مرکٹر پروجیکشن|ایک گلوب|ایک مخروطی پروجیکشن|ایک نامیاتی پروجیکشن,high_school_geography,1
مندرجہ ذیل میں سے کس کو اعلیٰ ترتیب والے مرکزی مقام کا فنکشن سمجھا جا سکتا ہے؟,Winn-Dixie گروسری اسٹور|مرسڈیز بینز ڈیلرشپ|جوتے کی دکان|خاندانی طبیب,high_school_geography,1
کس جغرافیہ دان نے 1920 کی دہائی کی امریکی شہری برادری کو مرکزی مرکز سے باہر کی طرف پھیلنے والے مرتکز حلقوں کے ایک سیٹ کے طور پر دیکھا؟,روسٹو|ریوینسٹائن|وون تھون|برجیس,high_school_geography,3
